PRSUC,PRCOD,PRFEC,PRPROV,PRCANT,PRPRE
SUC09,P102,2025-10-29,PROV10,79,505.99
SUC09,P102,2025-10-30,PROV01,68,520.88
SUC09,P102,2025-11-01,PROV02,65,533.04
SUC09,P102,2025-11-07,PROV12,115,541.98
SUC09,P102,2025-11-14,PROV12,76,540.47
SUC09,P102,2025-11-15,PROV02,48,536.13
SUC09,P102,2025-11-28,PROV05,35,509.25
SUC09,P102,2025-12-15,PROV15,39,507.82
SUC09,P102,2025-12-18,PROV11,112,521.03
SUC09,P102,2025-12-24,PROV05,5,286.9
SUC09,P102,2025-12-30,PROV03,108,561.55
SUC09,P103,2025-01-01,PROV08,103,588.62
SUC09,P103,2025-01-06,PROV08,97,581.33
SUC09,P103,2025-02-07,PROV01,104,574.68
SUC09,P103,2025-02-17,PROV07,27,587.51
SUC09,P103,2025-02-24,PROV11,30,562.76
SUC09,P103,2025-02-24,PROV14,116,608.28
SUC09,P103,2025-03-02,PROV02,50,590.23
SUC09,P103,2025-03-03,PROV08,51,608.37
SUC09,P103,2025-03-07,PROV11,42,582.48
SUC09,P103,2025-03-12,PROV12,110,576.68
SUC09,P103,2025-03-22,PROV14,107,609.13
SUC09,P103,2025-04-14,PROV15,41,557.1
SUC09,P103,2025-04-26,PROV03,58,603.64
SUC09,P103,2025-05-11,PROV15,38,590.21
SUC09,P103,2025-05-18,PROV04,65,594.68
SUC09,P103,2025-05-25,PROV11,4,275.64
SUC09,P103,2025-06-09,PROV11,102,589.92
SUC09,P103,2025-06-24,PROV12,104,592.3
SUC09,P103,2025-06-30,PROV10,12,269.74
SUC09,P103,2025-07-24,PROV04,46,606.19
SUC09,P103,2025-07-28,PROV13,91,623.35
SUC09,P103,2025-07-30,PROV07,62,617.52
SUC09,P103,2025-08-05,PROV11,28,602.6
SUC09,P103,2025-08-06,PROV11,66,612.81
SUC09,P103,2025-08-09,PROV08,24,602.8
SUC09,P103,2025-08-16,PROV10,43,590.89
SUC09,P103,2025-08-20,PROV02,46,603.42
SUC09,P103,2025-08-20,PROV03,47,604.62
SUC09,P103,2025-08-21,PROV01,78,610.84
SUC09,P103,2025-08-24,PROV01,53,597.23
SUC09,P103,2025-08-25,PROV05,111,581.82
SUC09,P103,2025-08-25,PROV08,81,602.58
SUC09,P103,2025-08-30,PROV02,59,601.08
SUC09,P103,2025-09-08,PROV14,116,649.04
SUC09,P103,2025-09-14,PROV12,99,622.02
SUC09,P103,2025-09-16,PROV07,89,607.43
SUC09,P103,2025-09-19,PROV05,84,594.96
SUC09,P103,2025-10-08,PROV01,114,613.28
SUC09,P103,2025-10-15,PROV08,105,617.06
SUC09,P103,2025-10-21,PROV02,57,608.87
SUC09,P103,2025-10-23,PROV09,107,619.73
SUC09,P103,2025-11-08,PROV09,29,629.11
SUC09,P103,2025-11-12,PROV05,94,608.07
SUC09,P103,2025-11-19,PROV09,109,658.36
SUC09,P103,2025-12-04,PROV07,56,639.8
SUC09,P103,2025-12-27,PROV13,89,639.82
SUC09,P104,2025-01-03,PROV02,29,736.96
SUC09,P104,2025-01-13,PROV10,39,730.15
SUC09,P104,2025-01-20,PROV07,49,742.45
SUC09,P104,2025-02-24,PROV15,21,733.65
SUC09,P104,2025-03-12,PROV01,89,759.36
SUC09,P104,2025-03-21,PROV10,44,719.39
SUC09,P104,2025-03-23,PROV15,35,724.33
SUC09,P104,2025-04-24,PROV04,104,778.76
SUC09,P104,2025-05-04,PROV02,69,781.43
SUC09,P104,2025-05-19,PROV15,48,730.83
SUC09,P104,2025-06-04,PROV13,29,797.66
SUC09,P104,2025-06-05,PROV07,79,775.92
SUC09,P104,2025-06-10,PROV04,68,809.19
SUC09,P104,2025-06-10,PROV15,96,767.24
SUC09,P104,2025-06-11,PROV02,112,789.7
SUC09,P104,2025-06-13,PROV01,34,745.46
SUC09,P104,2025-06-14,PROV04,82,788.27
SUC09,P104,2025-07-06,PROV12,20,761.69
SUC09,P104,2025-08-02,PROV13,53,787.84
SUC09,P104,2025-08-03,PROV05,86,756.52
SUC09,P104,2025-09-02,PROV02,82,786.99
SUC09,P104,2025-09-30,PROV05,86,744.3
SUC09,P104,2025-10-06,PROV03,106,811.55
SUC09,P104,2025-11-12,PROV07,83,814.02
SUC09,P104,2025-11-21,PROV05,73,756.35
SUC09,P104,2025-11-30,PROV01,102,807.59
SUC09,P104,2025-12-01,PROV15,53,795.32
SUC09,P104,2025-12-07,PROV09,41,854.98
SUC09,P104,2025-12-15,PROV04,82,828.18
SUC09,P104,2025-12-19,PROV09,87,813.67
SUC09,P105,2025-01-03,PROV08,80,785.7
SUC09,P105,2025-01-09,PROV14,61,819.95
SUC09,P105,2025-01-11,PROV12,107,781.6
SUC09,P105,2025-02-11,PROV09,42,252.21
SUC09,P105,2025-02-26,PROV06,40,252.92
SUC09,P105,2025-03-28,PROV10,36,748.93
SUC09,P105,2025-04-07,PROV15,74,766.1
SUC09,P105,2025-05-04,PROV03,64,252.77
SUC09,P105,2025-05-27,PROV09,21,810.12
SUC09,P105,2025-05-29,PROV13,113,801.41
SUC09,P105,2025-06-08,PROV02,108,807.17
SUC09,P105,2025-06-18,PROV10,49,776.01
SUC09,P105,2025-07-06,PROV03,62,823.86
SUC09,P105,2025-07-09,PROV15,67,798.73
SUC09,P105,2025-07-12,PROV13,51,851.26
SUC09,P105,2025-07-17,PROV13,23,833.69
SUC09,P105,2025-07-23,PROV03,74,813.29
SUC09,P105,2025-07-23,PROV03,92,851.61
SUC09,P105,2025-08-21,PROV02,55,254.58
SUC09,P105,2025-08-21,PROV11,34,798.25
SUC09,P105,2025-08-22,PROV12,111,848.63
SUC09,P105,2025-08-26,PROV10,72,792.95
SUC09,P105,2025-09-13,PROV09,47,857.97
SUC09,P105,2025-09-17,PROV08,43,258.95
SUC09,P105,2025-10-05,PROV12,100,257.65
SUC09,P105,2025-10-09,PROV04,115,878.25
SUC09,P105,2025-10-23,PROV07,33,851.51
SUC09,P105,2025-11-05,PROV10,83,807.6
SUC09,P105,2025-11-22,PROV08,108,838.98
SUC09,P105,2025-12-18,PROV01,109,831.26
SUC09,P105,2025-12-23,PROV08,98,848.71
SUC09,P105,2025-12-26,PROV07,61,251.4
SUC09,P106,2025-01-04,PROV04,98,946.97
SUC09,P106,2025-01-08,PROV01,105,922.55
SUC09,P106,2025-01-12,PROV09,39,978.79
SUC09,P106,2025-01-18,PROV06,87,928.59
SUC09,P106,2025-01-29,PROV14,23,258.58
SUC09,P106,2025-01-31,PROV01,113,929.47
SUC09,P106,2025-02-09,PROV13,109,918.73
SUC09,P106,2025-02-17,PROV11,103,938.01
SUC09,P106,2025-02-17,PROV11,71,895.06
SUC09,P106,2025-02-19,PROV01,69,897.06
SUC09,P106,2025-04-17,PROV10,30,253.54
SUC09,P106,2025-04-24,PROV04,102,956.48
SUC09,P106,2025-04-25,PROV01,58,955.67
SUC09,P106,2025-05-09,PROV15,33,949.53
SUC09,P106,2025-05-17,PROV02,41,257.32
SUC09,P106,2025-05-24,PROV07,49,261.59
SUC09,P106,2025-06-02,PROV03,102,980.63
SUC09,P106,2025-06-04,PROV06,91,965.16
SUC09,P106,2025-06-11,PROV09,77,996.37
SUC09,P106,2025-06-22,PROV01,102,947.66
SUC09,P106,2025-07-18,PROV06,45,938.35
SUC09,P106,2025-07-23,PROV04,68,1005.42
SUC09,P106,2025-08-27,PROV08,81,990.08
SUC09,P106,2025-09-07,PROV14,110,1019.5
SUC09,P106,2025-09-26,PROV08,32,991.7
SUC09,P106,2025-10-02,PROV06,114,955.79
SUC09,P106,2025-10-24,PROV03,41,1030.35
SUC09,P106,2025-11-10,PROV02,32,262.51
SUC09,P106,2025-11-18,PROV14,29,254.85
SUC09,P106,2025-12-08,PROV06,50,983.68
SUC09,P106,2025-12-22,PROV14,73,1060.69
SUC09,P106,2025-12-25,PROV07,70,1030.09
SUC09,P107,2025-01-07,PROV14,44,1059.11
SUC09,P107,2025-01-09,PROV04,81,1061.24
SUC09,P107,2025-01-13,PROV01,33,272.76
SUC09,P107,2025-01-14,PROV05,73,999.39
SUC09,P107,2025-01-19,PROV10,32,1010.03
SUC09,P107,2025-01-29,PROV04,105,1046.67
SUC09,P107,2025-02-24,PROV01,50,1031.89
SUC09,P107,2025-03-11,PROV09,98,1065.15
SUC09,P107,2025-03-17,PROV06,38,1008.15
SUC09,P107,2025-04-03,PROV05,40,988.55
SUC09,P107,2025-04-21,PROV06,25,1053.37
SUC09,P107,2025-05-04,PROV02,71,1039.19
SUC09,P107,2025-05-24,PROV03,97,1074.16
SUC09,P107,2025-05-26,PROV15,109,1037.12
SUC09,P107,2025-06-19,PROV06,58,274.08
SUC09,P107,2025-06-23,PROV13,89,1060.21
SUC09,P107,2025-06-27,PROV07,64,1070.57
SUC09,P107,2025-07-04,PROV03,112,1053.01
SUC09,P107,2025-07-04,PROV09,24,1128.46
SUC09,P107,2025-07-06,PROV13,21,269.67
SUC09,P107,2025-07-08,PROV14,110,1122.84
SUC09,P107,2025-07-14,PROV03,34,271.99
SUC09,P107,2025-07-16,PROV03,47,1070.4
SUC09,P107,2025-07-16,PROV09,61,1070.96
SUC09,P107,2025-08-07,PROV09,96,1108.32
SUC09,P107,2025-08-08,PROV14,115,1092.67
SUC09,P107,2025-08-30,PROV13,52,1108.98
SUC09,P107,2025-09-02,PROV12,102,1071.53
SUC09,P107,2025-09-13,PROV06,30,1092.97
SUC09,P107,2025-09-14,PROV09,39,274.34
SUC09,P107,2025-09-18,PROV01,46,1087.29
SUC09,P107,2025-09-20,PROV08,75,1122.79
SUC09,P107,2025-10-01,PROV07,21,270.17
SUC09,P107,2025-10-21,PROV15,51,1039.04
SUC09,P107,2025-11-02,PROV14,55,1112.81
SUC09,P107,2025-11-11,PROV12,100,1067.41
SUC09,P107,2025-11-19,PROV13,53,1138.77
SUC09,P107,2025-11-20,PROV04,104,1103.48
SUC09,P107,2025-11-20,PROV09,31,1148.75
SUC09,P107,2025-11-22,PROV12,61,1101.31
SUC09,P107,2025-12-15,PROV13,88,1155.92
SUC09,P107,2025-12-16,PROV02,63,1138.04
SUC09,P107,2025-12-19,PROV02,44,1114.74
SUC09,P107,2025-12-25,PROV12,41,1114.2
SUC09,P107,2025-12-26,PROV09,36,1118.75
SUC09,P108,2025-01-02,PROV06,26,1170.98
SUC09,P108,2025-01-31,PROV06,11,1173.21
SUC09,P108,2025-02-19,PROV07,26,1201.49
SUC09,P108,2025-03-02,PROV04,13,269.71
SUC09,P108,2025-03-06,PROV03,56,1217.43
SUC09,P108,2025-03-25,PROV12,19,1181.14
SUC09,P108,2025-05-14,PROV15,51,1147.9
SUC09,P108,2025-06-03,PROV06,47,269.23
SUC09,P108,2025-06-28,PROV08,25,1241.18
SUC09,P108,2025-06-29,PROV02,8,1238.79
SUC09,P108,2025-07-08,PROV03,34,272.76
SUC09,P108,2025-08-10,PROV10,32,1200.03
SUC09,P108,2025-09-14,PROV13,50,1236.2
SUC09,P108,2025-09-21,PROV14,24,1247.92
SUC09,P108,2025-11-11,PROV07,11,1221.48
SUC09,P108,2025-12-06,PROV05,51,1209.62
SUC09,P108,2025-12-31,PROV13,43,1298.24
SUC09,P109,2025-01-04,PROV03,54,1193.84
SUC09,P109,2025-01-12,PROV03,41,1252.69
SUC09,P109,2025-02-09,PROV03,30,1226.73
SUC09,P109,2025-02-09,PROV11,48,1181.39
SUC09,P109,2025-03-06,PROV04,5,1246.95
SUC09,P109,2025-03-06,PROV10,21,1197.29
SUC09,P109,2025-03-12,PROV01,28,1180.48
SUC09,P109,2025-03-14,PROV15,9,1186.62
SUC09,P109,2025-03-28,PROV09,56,249.11
SUC09,P109,2025-06-12,PROV15,32,1247.21
SUC09,P109,2025-07-21,PROV13,56,1270.75
SUC09,P109,2025-07-27,PROV10,19,1258.45
SUC09,P109,2025-09-19,PROV13,41,253.61
SUC09,P109,2025-10-10,PROV02,35,248.9
SUC09,P109,2025-11-08,PROV08,56,1319.25
SUC09,P109,2025-11-18,PROV07,49,253.54
SUC09,P109,2025-11-21,PROV08,44,1297.64
SUC09,P109,2025-11-28,PROV09,46,1332.9
SUC09,P109,2025-12-10,PROV11,22,253.63
SUC09,P109,2025-12-17,PROV08,37,250.14
SUC09,P109,2025-12-21,PROV14,41,1346.46
SUC09,P110,2025-02-09,PROV02,25,1336.14
SUC09,P110,2025-02-10,PROV06,16,260.67
SUC09,P110,2025-04-20,PROV07,10,1404.23
SUC09,P110,2025-04-29,PROV14,55,1407.9
SUC09,P110,2025-05-25,PROV05,52,1342.15
SUC09,P110,2025-06-19,PROV01,25,1334.98
SUC09,P110,2025-06-25,PROV09,29,1386.71
SUC09,P110,2025-08-01,PROV04,35,1485.04
SUC09,P110,2025-08-05,PROV08,13,1399.08
SUC09,P110,2025-08-14,PROV12,11,262.66
SUC09,P110,2025-08-18,PROV02,47,257.47
SUC09,P110,2025-09-23,PROV12,19,1435.77
SUC09,P110,2025-10-03,PROV09,45,258.25
SUC09,P110,2025-11-07,PROV13,31,1442.71
SUC09,P111,2025-01-08,PROV12,32,1407.44
SUC09,P111,2025-01-20,PROV15,36,1358.01
SUC09,P111,2025-02-02,PROV11,64,256.88
SUC09,P111,2025-02-16,PROV01,31,1397.21
SUC09,P111,2025-03-06,PROV06,58,1418.2
SUC09,P111,2025-03-17,PROV02,26,1420.35
SUC09,P111,2025-04-14,PROV11,41,1492.47
SUC09,P111,2025-05-03,PROV02,25,1455.61
SUC09,P111,2025-05-21,PROV10,67,253.02
SUC09,P111,2025-07-08,PROV06,54,254.07
SUC09,P111,2025-08-06,PROV14,66,257.61
SUC09,P111,2025-08-16,PROV10,48,1493.38
SUC09,P111,2025-08-18,PROV02,31,1508.53
SUC09,P111,2025-08-31,PROV07,54,1531.36
SUC09,P111,2025-09-13,PROV01,51,256.39
SUC09,P111,2025-10-12,PROV05,111,255.88
SUC09,P111,2025-10-20,PROV03,9,1568.56
SUC09,P111,2025-10-21,PROV05,37,1499.2
SUC09,P111,2025-11-01,PROV13,111,252.02
SUC09,P111,2025-11-10,PROV04,8,1560.99
SUC09,P111,2025-11-26,PROV12,17,1597.64
SUC09,P111,2025-12-11,PROV11,25,1545.32
SUC09,P111,2025-12-22,PROV03,47,1565.76
SUC09,P112,2025-02-12,PROV14,22,1596.12
SUC09,P112,2025-02-13,PROV12,38,1545.15
SUC09,P112,2025-03-20,PROV09,9,1593.51
SUC09,P112,2025-04-12,PROV10,36,1529.66
SUC09,P112,2025-04-13,PROV06,22,1514.47
SUC09,P112,2025-05-16,PROV15,10,1578.94
SUC09,P112,2025-05-23,PROV15,19,264.91
SUC09,P112,2025-05-26,PROV15,49,259.3
SUC09,P112,2025-06-03,PROV08,9,1613.49
SUC09,P112,2025-06-04,PROV06,39,1548.73
SUC09,P112,2025-06-15,PROV08,53,1655.09
SUC09,P112,2025-06-18,PROV10,47,1506.59
SUC09,P112,2025-06-30,PROV15,42,1596.88
SUC09,P112,2025-07-09,PROV14,24,1641.2
SUC09,P112,2025-07-23,PROV10,60,258.12
SUC09,P112,2025-07-25,PROV03,57,1639.42
SUC09,P112,2025-08-16,PROV09,37,1641.42
SUC09,P112,2025-08-19,PROV09,58,1687.51
SUC09,P112,2025-08-28,PROV11,15,266.22
SUC09,P112,2025-09-21,PROV03,34,1655.65
SUC09,P112,2025-09-27,PROV12,48,1641.85
SUC09,P112,2025-10-04,PROV14,30,1708.17
SUC09,P112,2025-10-05,PROV02,27,1613.93
SUC09,P112,2025-10-09,PROV04,34,262.95
SUC09,P112,2025-11-07,PROV04,18,1728.25
SUC09,P112,2025-11-16,PROV10,16,1624.19
SUC09,P112,2025-11-19,PROV03,46,1717.52
SUC09,P112,2025-11-20,PROV12,38,1701.33
SUC09,P112,2025-11-23,PROV12,9,1646.24
SUC09,P112,2025-12-02,PROV06,38,1675.94
SUC09,P113,2025-01-03,PROV06,8,1562.67
SUC09,P113,2025-01-05,PROV05,15,1561.4
SUC09,P113,2025-02-20,PROV08,28,1655.72
SUC09,P113,2025-02-23,PROV03,32,1658.78
SUC09,P113,2025-03-08,PROV12,44,242.54
SUC09,P113,2025-03-19,PROV02,41,1672.39
SUC09,P113,2025-04-22,PROV08,46,1735.46
SUC09,P113,2025-05-06,PROV13,15,1673.22
SUC09,P113,2025-05-16,PROV10,26,1604.21
SUC09,P113,2025-05-19,PROV07,63,238.21
SUC09,P113,2025-05-25,PROV10,10,1670.9
SUC09,P113,2025-05-25,PROV13,27,1713.43
SUC09,P113,2025-06-01,PROV08,29,1715.63
SUC09,P113,2025-06-22,PROV08,33,1736.02
SUC09,P113,2025-07-02,PROV08,58,1778.85
SUC09,P113,2025-07-06,PROV10,53,1690.86
SUC09,P113,2025-07-10,PROV03,27,1748.39
SUC09,P113,2025-07-30,PROV06,50,1690.14
SUC09,P113,2025-08-07,PROV09,12,1748.82
SUC09,P113,2025-08-26,PROV05,30,1692.22
SUC09,P113,2025-09-29,PROV02,101,243.7
SUC09,P113,2025-10-17,PROV02,54,1755.71
SUC09,P113,2025-10-20,PROV03,39,1748.75
SUC09,P113,2025-10-31,PROV12,47,1765.21
SUC09,P113,2025-11-08,PROV05,7,1719.61
SUC09,P113,2025-11-22,PROV10,48,1712.23
SUC09,P114,2025-01-01,PROV04,10,1844.86
SUC09,P114,2025-01-06,PROV02,47,1758.98
SUC09,P114,2025-01-18,PROV05,7,1673.12
SUC09,P114,2025-01-18,PROV14,32,1804.56
SUC09,P114,2025-01-22,PROV08,16,1772.27
SUC09,P114,2025-01-24,PROV06,18,1730.66
SUC09,P114,2025-01-30,PROV04,19,272.23
SUC09,P114,2025-01-31,PROV15,30,271.95
SUC09,P114,2025-02-04,PROV14,44,279.04
SUC09,P114,2025-02-10,PROV06,32,1772.82
SUC09,P114,2025-02-13,PROV15,55,272.46
SUC09,P114,2025-02-23,PROV03,22,1816.76
SUC09,P114,2025-03-21,PROV13,5,1773.91
SUC09,P114,2025-03-22,PROV01,46,275.59
SUC09,P114,2025-03-28,PROV10,12,1737.26
SUC09,P114,2025-04-04,PROV02,51,1780.21
SUC09,P114,2025-04-13,PROV02,4,1853.97
SUC09,P114,2025-04-25,PROV02,43,1768.8
SUC09,P114,2025-04-27,PROV04,33,1846.44
SUC09,P114,2025-06-14,PROV12,20,1861.67
SUC09,P114,2025-06-20,PROV15,29,275.99
SUC09,P114,2025-07-17,PROV15,54,1832.15
SUC09,P114,2025-08-14,PROV07,7,1817.85
SUC09,P114,2025-09-16,PROV06,6,1804.58
SUC09,P114,2025-09-17,PROV03,28,277.65
SUC09,P114,2025-10-10,PROV06,59,274.9
SUC09,P114,2025-10-13,PROV09,13,1913.92
SUC09,P114,2025-10-16,PROV10,26,1838.08
SUC09,P114,2025-11-19,PROV14,44,272.68
SUC09,P114,2025-11-28,PROV07,34,274.79
SUC09,P114,2025-12-01,PROV07,27,1940.42
SUC09,P114,2025-12-04,PROV03,41,1930.01
SUC09,P114,2025-12-09,PROV06,10,273.73
SUC09,P114,2025-12-14,PROV02,11,276.43
SUC09,P114,2025-12-16,PROV12,38,1898.01
SUC09,P114,2025-12-17,PROV09,17,2022.37
SUC09,P115,2025-01-09,PROV02,46,1892.35
SUC09,P115,2025-01-22,PROV07,46,252.1
SUC09,P115,2025-01-29,PROV08,55,256.02
SUC09,P115,2025-03-18,PROV05,8,1847.26
SUC09,P115,2025-04-06,PROV05,4,1850.84
SUC09,P115,2025-04-21,PROV06,48,1825.05
SUC09,P115,2025-05-02,PROV01,25,1904.68
SUC09,P115,2025-05-03,PROV10,21,1798.59
SUC09,P115,2025-05-08,PROV12,36,1881.85
SUC09,P115,2025-05-27,PROV04,49,1926.52
SUC09,P115,2025-06-03,PROV03,77,258.95
SUC09,P115,2025-06-09,PROV09,36,1920.39
SUC09,P115,2025-06-10,PROV02,109,261.32
SUC09,P115,2025-06-15,PROV04,37,1967.29
SUC09,P115,2025-06-30,PROV08,50,1888.03
SUC09,P115,2025-08-05,PROV08,56,258.37
SUC09,P115,2025-08-22,PROV12,46,1981.3
SUC09,P115,2025-08-25,PROV09,35,2054.57
SUC09,P115,2025-09-03,PROV07,54,2016.72
SUC09,P115,2025-09-29,PROV02,25,1997.46
SUC09,P115,2025-10-21,PROV04,40,258.45
SUC09,P115,2025-10-22,PROV06,25,1915.5
SUC09,P115,2025-10-23,PROV01,116,253.12
SUC09,P115,2025-10-29,PROV01,51,1959.74
SUC09,P115,2025-11-02,PROV07,4,1944.99
SUC09,P115,2025-11-10,PROV04,20,2053.97
SUC09,P115,2025-11-17,PROV11,13,1960.94
SUC09,P115,2025-12-01,PROV03,38,2001.61
SUC09,P115,2025-12-09,PROV04,29,2096.67
SUC09,P115,2025-12-12,PROV02,40,2018.5
SUC09,P115,2025-12-13,PROV11,11,1974.7
SUC09,P115,2025-12-25,PROV05,13,1984.88
SUC09,P116,2025-02-06,PROV07,31,2059.04
SUC09,P116,2025-02-23,PROV02,31,274.77
SUC09,P116,2025-02-26,PROV05,7,1942.52
SUC09,P116,2025-04-22,PROV10,27,1948.66
SUC09,P116,2025-05-07,PROV07,45,273.67
SUC09,P116,2025-07-09,PROV15,39,2027.65
SUC09,P116,2025-08-09,PROV02,31,273.06
SUC09,P116,2025-08-12,PROV02,57,2074.84
SUC09,P116,2025-09-14,PROV08,17,275.49
SUC09,P116,2025-09-15,PROV12,23,276.48
SUC09,P116,2025-09-25,PROV01,32,2053.63
SUC09,P116,2025-10-09,PROV04,12,269.84
SUC09,P116,2025-10-11,PROV12,29,270.05
SUC09,P116,2025-11-05,PROV10,54,2137.17
SUC09,P116,2025-12-19,PROV15,37,2084.72
SUC09,P116,2025-12-20,PROV04,48,2195.34
SUC09,P116,2025-12-30,PROV11,10,2197.92
SUC09,P117,2025-01-07,PROV10,39,2045.31
SUC09,P117,2025-02-15,PROV13,37,2120.47
SUC09,P117,2025-02-23,PROV04,13,2170.51
SUC09,P117,2025-03-05,PROV02,49,2098.4
SUC09,P117,2025-03-23,PROV10,50,1994.41
SUC09,P117,2025-03-30,PROV07,47,2044.36
SUC09,P117,2025-04-02,PROV15,14,1989.16
SUC09,P117,2025-04-12,PROV05,25,1993.24
SUC09,P117,2025-04-14,PROV11,44,2111.86
SUC09,P117,2025-04-28,PROV02,36,2144.09
SUC09,P117,2025-05-07,PROV14,44,250.94
SUC09,P117,2025-05-20,PROV02,15,2064.48
SUC09,P117,2025-06-14,PROV12,28,248.47
SUC09,P117,2025-06-15,PROV01,39,246.95
SUC09,P117,2025-06-24,PROV12,11,2125.18
SUC09,P117,2025-06-26,PROV03,20,2165.31
SUC09,P117,2025-06-28,PROV14,48,2253.38
SUC09,P117,2025-07-13,PROV15,28,2137.02
SUC09,P117,2025-07-14,PROV10,12,2095.01
SUC09,P117,2025-07-20,PROV10,32,2075.52
SUC09,P117,2025-07-20,PROV13,50,2229.63
SUC09,P117,2025-08-02,PROV10,36,251.66
SUC09,P117,2025-08-04,PROV12,56,2226.61
SUC09,P117,2025-08-15,PROV09,27,246.79
SUC09,P117,2025-08-27,PROV09,29,254.09
SUC09,P117,2025-08-28,PROV03,14,2210.74
SUC09,P117,2025-09-26,PROV11,47,246.32
SUC09,P117,2025-10-22,PROV08,46,2197.4
SUC09,P117,2025-11-18,PROV15,58,2151.89
SUC09,P117,2025-11-24,PROV06,20,2139.52
SUC09,P117,2025-12-12,PROV01,5,2230.94
SUC09,P117,2025-12-23,PROV05,57,2220.73
SUC09,P118,2025-01-04,PROV10,16,2086.8
SUC09,P118,2025-01-04,PROV12,10,277.75
SUC09,P118,2025-01-13,PROV01,27,2094.19
SUC09,P118,2025-01-20,PROV15,5,2068.72
SUC09,P118,2025-02-03,PROV02,35,2216.24
SUC09,P118,2025-02-09,PROV15,33,2110.53
SUC09,P118,2025-03-07,PROV14,16,2283.39
SUC09,P118,2025-03-13,PROV13,17,278.25
SUC09,P118,2025-03-15,PROV01,10,2189.07
SUC09,P118,2025-04-05,PROV10,13,2205.85
SUC09,P118,2025-04-09,PROV13,29,2293.56
SUC09,P118,2025-04-20,PROV13,40,271.07
SUC09,P118,2025-04-21,PROV01,6,2153.1
SUC09,P118,2025-05-07,PROV11,31,273.37
SUC09,P118,2025-06-11,PROV07,50,273.01
SUC09,P118,2025-07-05,PROV02,42,274.56
SUC09,P118,2025-07-10,PROV08,12,2285.3
SUC09,P118,2025-07-20,PROV11,8,2288.55
SUC09,P118,2025-07-23,PROV03,28,2300.18
SUC09,P118,2025-08-01,PROV02,33,2337.01
SUC09,P118,2025-08-01,PROV08,57,2300.2
SUC09,P118,2025-08-08,PROV12,28,2363.72
SUC09,P118,2025-08-22,PROV15,37,2189.84
SUC09,P118,2025-08-23,PROV10,13,273.13
SUC09,P118,2025-08-30,PROV03,16,2343.23
SUC09,P118,2025-09-10,PROV13,28,2405.52
SUC09,P118,2025-09-14,PROV09,19,2425.42
SUC09,P118,2025-09-19,PROV11,35,270.16
SUC09,P118,2025-09-20,PROV12,4,2283.33
SUC09,P118,2025-11-06,PROV08,41,2354.62
SUC09,P118,2025-11-19,PROV03,28,2346.65
SUC09,P118,2025-12-06,PROV14,33,2471.73
SUC09,P118,2025-12-07,PROV03,20,272.76
SUC09,P118,2025-12-30,PROV13,46,2397.83
SUC09,P119,2025-01-12,PROV07,47,2316.47
SUC09,P119,2025-01-18,PROV07,54,2322.6
SUC09,P119,2025-01-22,PROV07,23,2272.47
SUC09,P119,2025-01-30,PROV02,53,2351.1
SUC09,P119,2025-02-07,PROV02,41,2309.63
SUC09,P119,2025-03-01,PROV01,58,2322.85
SUC09,P119,2025-03-08,PROV15,22,2249.87
SUC09,P119,2025-03-09,PROV12,43,2269.24
SUC09,P119,2025-03-24,PROV06,32,2231.15
SUC09,P119,2025-06-02,PROV14,50,2503.19
SUC09,P119,2025-06-03,PROV06,39,2344.89
SUC09,P119,2025-06-11,PROV07,21,2433.02
SUC09,P119,2025-06-12,PROV15,57,2293.8
SUC09,P119,2025-07-06,PROV11,47,253.74
SUC09,P119,2025-07-06,PROV12,22,246.03
SUC09,P119,2025-07-15,PROV07,4,2402.48
SUC09,P119,2025-07-19,PROV11,46,2310.87
SUC09,P119,2025-08-12,PROV14,52,2446.23
SUC09,P119,2025-09-03,PROV14,57,2481.45
SUC09,P119,2025-09-26,PROV03,20,2550.81
SUC09,P119,2025-10-27,PROV06,30,2493.51
SUC09,P119,2025-10-29,PROV03,28,2430.12
SUC09,P119,2025-11-19,PROV09,47,2626.42
SUC09,P119,2025-11-28,PROV03,53,2473.09
SUC09,P119,2025-11-29,PROV08,34,246.18
SUC09,P119,2025-12-10,PROV12,27,2526.92
SUC09,P119,2025-12-16,PROV14,58,2635.2
SUC09,P119,2025-12-21,PROV15,10,253.83
SUC09,P119,2025-12-25,PROV04,49,250.31
SUC09,P119,2025-12-25,PROV15,35,2487.99
SUC09,P119,2025-12-30,PROV08,12,246.78
SUC09,P120,2025-01-10,PROV10,33,2300.34
SUC09,P120,2025-01-12,PROV02,5,2375.17
SUC09,P120,2025-01-12,PROV13,56,2409.91
SUC09,P120,2025-01-13,PROV10,37,2414.21
SUC09,P120,2025-03-08,PROV07,44,247.58
SUC09,P120,2025-05-16,PROV14,22,248.33
SUC09,P120,2025-05-22,PROV07,20,2439.04
SUC09,P120,2025-05-23,PROV15,49,2486.88
SUC09,P120,2025-05-24,PROV13,38,2563.72
SUC09,P120,2025-05-25,PROV02,44,252.25
SUC09,P120,2025-05-30,PROV13,24,2477.88
SUC09,P120,2025-06-28,PROV10,18,2417.08
SUC09,P120,2025-07-01,PROV03,45,2647.88
SUC09,P120,2025-07-19,PROV14,13,2591.47
SUC09,P120,2025-07-27,PROV13,58,2654.07
SUC09,P120,2025-08-01,PROV15,43,2430.55
